Time,Open,High,Low,Last,Change,%Chg,Volume
11/11/2022,751.4,784.4,746.2,768.8,33,+4.48%,2968995
11/10/2022,678.4,736.8,670.4,735.8,47.8,+6.95%,1281069
11/09/2022,699.4,711.2,681,688,-8,-1.15%,798854
11/08/2022,677.2,702,665,696,19.4,+2.87%,1135070
11/07/2022,688,707.6,661.8,676.6,-25.6,-3.65%,1753271
11/04/2022,701,729.4,693.4,702.2,5,+0.72%,2140950
11/03/2022,686,710.6,646.546,697.2,6.4,+0.93%,1073940
11/02/2022,703.4,705.2,679.6,690.8,-12.2,-1.74%,1175386
11/01/2022,704.4,733.4,695.4,703,6.8,+0.98%,1519945
10/31/2022,675.2,704.4,668.05,696.2,34.2,+5.17%,1494058
10/28/2022,651.4,666.4,645.6,662,-10.8,-1.61%,1263345
10/27/2022,670,682.6,658.8,672.8,-9,-1.32%,824120
10/26/2022,656,690.6,651.2,681.8,25,+3.81%,941925
10/25/2022,636.4,656.8,628.6,656.8,35.2,+5.66%,720444
10/24/2022,636.6,642.4,614.6,621.6,-3.8,-0.61%,580621
10/21/2022,630.8,631.8,612.4,625.4,-5.6,-0.89%,639916
10/20/2022,603.8,633.4,589.2,631,20.4,+3.34%,795450
10/19/2022,614.8,631.804,605.6,610.6,-0.4,-0.07%,1038533
10/18/2022,570.8,633.4,567.4,611,45.8,+8.10%,1880088
10/17/2022,560,570,551,565.2,7.2,+1.29%,974421
10/14/2022,554.6,574.2,545.4,558,8.8,+1.60%,1289064
10/13/2022,558.4,579.2,530,549.2,8.8,+1.63%,2471089
10/12/2022,520.2,547.8,511.8,540.4,31.6,+6.21%,1572326
10/11/2022,498,511.2,482.9,508.8,7.4,+1.48%,1259643
10/10/2022,516,536.2,498.9,501.4,-24.6,-4.68%,1235412
10/07/2022,543.2,549,522.4,526,-31,-5.57%,1215466
10/06/2022,557.8,586.8,545.8,557,-5.6,-1.00%,1358755
10/05/2022,586.8,589.8,554.6,562.6,-17.4,-3.00%,2971705
10/04/2022,520.8,580.2,508.4,580,41.4,+7.69%,2548508
10/03/2022,560,560,508.785,538.6,-43.2,-7.43%,2588377
09/30/2022,756,758.6,547.4,581.8,-157,-21.25%,2599696
09/29/2022,779,779,727.2,738.8,-27.8,-3.63%,1324405
09/28/2022,740,769,710.932,766.6,25.8,+3.48%,1451012
09/27/2022,707.8,761.8,707.4,740.8,17.4,+2.41%,1716283
09/26/2022,697.2,741.6,690.6,723.4,14.4,+2.03%,1068154
09/23/2022,735.6,749.36,703.4,709,-26.6,-3.62%,1387129
09/22/2022,745.8,760.2,724.8,735.6,-30.2,-3.94%,1267095
09/21/2022,790,796.4,737.4,765.8,-56.2,-6.84%,1137369
09/20/2022,813.6,834.2,802,822,10,+1.23%,1846387
09/16/2022,828,829,798.2,812,-20,-2.40%,1560791
09/15/2022,788.6,844,785.6,832,62.8,+8.16%,1828557
09/14/2022,769,777.8,749,769.2,-3.2,-0.41%,1031625
09/13/2022,799.6,805,755.2,772.4,-17.4,-2.20%,891340
09/12/2022,789.088,808.2,780.2,789.8,8.6,+1.10%,686585
09/09/2022,761,787.6,761,781.2,24.8,+3.28%,732964
09/08/2022,741,766,725.58,756.4,23.4,+3.19%,823620
09/07/2022,718,745.4,709,733,21.6,+3.04%,806700
09/06/2022,704,737.2,699.2,711.4,3.2,+0.45%,506941
09/05/2022,716.2,726,703.661,708.2,-22.2,-3.04%,1792092
09/02/2022,715,739.4,705,730.4,48.4,+7.10%,737529
