Time,Open,High,Low,Last,Change,%Chg,Volume
03/29/2023,2450,2620,2345.01,2485,35,+1.43%,158325
03/28/2023,2500,2582,2440,2450,-35,-1.41%,113718
03/27/2023,2470,2490,2447,2485,35,+1.43%,124997
03/24/2023,2470,2620,2419.5,2450,-15,-0.61%,247411
03/23/2023,2455,2495,2435,2465,-15,-0.60%,164755
03/22/2023,2465,2500,2367.5,2480,-20,-0.80%,138233
03/21/2023,2515,2515,2477.715,2500,-5,-0.20%,66950
03/20/2023,2480,2505,2425,2505,25,+1.01%,116443
03/17/2023,2510,2610,2446.86,2480,-20,-0.80%,122777
03/16/2023,2495,2520,2443.243,2500,25,+1.01%,122743
03/15/2023,2580,2580,2438.975,2475,-25,-1.00%,147777
03/14/2023,2440,2515,2360,2500,45,+1.83%,140160
03/13/2023,2430,2552.5,2430,2455,-95,-3.73%,1107474
03/10/2023,2495,2555,2495,2550,-20,-0.78%,136221
03/09/2023,2500,2645,2386.1,2570,-35,-1.34%,203047
03/08/2023,2445,2650,2445,2605,35,+1.36%,103444
03/07/2023,2620,2625,2540,2570,-10,-0.39%,575008
03/06/2023,2560,2600,2525,2580,15,+0.58%,178952
03/03/2023,2585,2650,2565,2565,-60,-2.29%,402419
03/02/2023,2600,2630,2565,2625,45,+1.74%,270128
03/01/2023,2540,2605,2485,2580,90,+3.61%,1453737
02/28/2023,2465,2490,2440,2490,25,+1.01%,1825397
02/27/2023,2500,2500,2426.57,2465,-15,-0.60%,172956
02/24/2023,2510,2550,2460,2480,-20,-0.80%,94257
02/23/2023,2465,2510,2465,2500,35,+1.42%,60711
02/22/2023,2500,2500,2455,2465,-15,-0.60%,56279
02/21/2023,2500,2510,2465,2480,-20,-0.80%,340717
02/20/2023,2485,2510.5,2445,2500,30,+1.21%,193798
02/17/2023,2495,2515,2465,2470,0,0.00%,138692
02/16/2023,2500,2510,2460,2470,-10,-0.40%,45714
02/15/2023,2475,2510,2410,2480,20,+0.81%,289444
02/14/2023,2390,2535,2380,2460,-40,-1.60%,132441
02/13/2023,2425,2520,2425,2500,15,+0.60%,61246
02/10/2023,2500,2625,2428.795,2485,95,+3.97%,219929
02/09/2023,2375,2410,2355,2390,20,+0.84%,81688
02/08/2023,2335,2400,2335,2370,25,+1.07%,61609
02/07/2023,2390,2420,2320,2345,-70,-2.90%,58275
02/06/2023,2400,2435,2390,2415,5,+0.21%,58042
02/03/2023,2430,2470,2405,2410,-40,-1.63%,92251
02/02/2023,2405,2470,2375,2450,110,+4.70%,131704
02/01/2023,2350,2385,2250,2340,-5,-0.21%,56027
01/31/2023,2260,2350,2255,2345,65,+2.85%,46311
01/30/2023,2225,2305,2225,2280,-10,-0.44%,33264
01/27/2023,2300,2320,2208.08,2290,0,0.00%,37623
01/26/2023,2340,2355,2290,2290,-50,-2.14%,73811
01/25/2023,2235,2345,2235,2340,5,+0.21%,62252
01/24/2023,2290,2370,2275,2335,45,+1.97%,56367
01/23/2023,2170,2315,2165,2290,25,+1.10%,86010
