Time,Open,High,Low,Last,Change,%Chg,Volume
10/13/2022,4.551,4.742,4.531,4.715,0.135,+2.95%,9474814
10/12/2022,4.565,4.601,4.506,4.58,0.012,+0.26%,7180026
10/11/2022,4.582,4.6,4.521,4.568,-0.046,-1.00%,5182178
10/10/2022,4.581,4.656,4.577,4.614,-0.015,-0.32%,6899778
10/07/2022,4.672,4.728,4.595,4.629,-0.178,-3.70%,7036510
10/06/2022,4.858,4.858,4.78,4.807,-0.012,-0.25%,5624460
10/05/2022,4.866,4.904,4.792,4.819,-0.098,-1.99%,6060529
10/04/2022,4.76,4.938,4.723,4.917,0.241,+5.15%,7823592
10/03/2022,4.57,4.689,4.512,4.676,0.062,+1.34%,6225949
09/30/2022,4.591,4.632,4.543,4.614,0.069,+1.52%,7976859
09/29/2022,4.605,4.633,4.502,4.545,-0.099,-2.13%,9098192
09/28/2022,4.6,4.667,4.517,4.644,0.004,+0.09%,12630553
09/27/2022,4.809,4.826,4.584,4.64,-0.099,-2.09%,12878381
09/26/2022,4.71,4.801,4.674,4.739,-0.021,-0.44%,7522650
09/23/2022,4.883,4.9,4.67,4.76,-0.135,-2.76%,9885167
09/22/2022,4.861,5.006,4.835,4.895,-0.04,-0.81%,6814875
09/21/2022,4.861,4.988,4.837,4.935,0.023,+0.47%,5653118
09/20/2022,4.937,4.984,4.881,4.912,-0.009,-0.18%,7261010
09/19/2022,4.901,4.957,4.862,4.921,0.022,+0.45%,4806635
09/16/2022,4.896,4.96,4.842,4.899,-0.087,-1.74%,10691022
09/15/2022,4.907,5.024,4.907,4.986,0.103,+2.11%,10382038
09/14/2022,4.854,4.956,4.843,4.883,0,0.00%,7281178
09/13/2022,4.965,4.994,4.851,4.883,-0.088,-1.77%,11727381
09/12/2022,4.891,4.98,4.876,4.971,0.123,+2.54%,11955980
09/09/2022,4.739,4.878,4.708,4.848,0.218,+4.71%,14944981
09/08/2022,4.532,4.669,4.493,4.63,0.134,+2.98%,9045242
09/07/2022,4.45,4.502,4.409,4.496,0.007,+0.16%,7084257
09/06/2022,4.46,4.519,4.42,4.489,0.024,+0.54%,4941849
