Time,Open,High,Low,Last,Change,%Chg,Volume
02/20/2023,720,720,709.995,715.437,11.558,+1.64%,526
02/17/2023,702,712,695,703.879,0.884,+0.13%,781
02/16/2023,712.5,714.5,699.5,702.995,-5.344,-0.75%,152
02/15/2023,690,715,687,708.339,18.645,+2.70%,901
02/14/2023,685.5,697.5,685.5,689.694,6.762,+0.99%,474
02/13/2023,683.5,689.5,680,682.932,-2.068,-0.30%,1404
02/10/2023,680,686.5,677.5,685,-2,-0.29%,546
02/09/2023,699,701.5,685,687,-8.643,-1.24%,961
02/08/2023,704.5,708.5,692,695.643,3.08,+0.44%,1017
02/07/2023,686,693.995,683,692.563,3.815,+0.55%,706
02/06/2023,691.5,695,681.5,688.748,-0.917,-0.13%,834
02/03/2023,690,699,680,689.665,8.118,+1.19%,984
02/02/2023,684,689.5,680,681.547,5.684,+0.84%,901
02/01/2023,675,686,672,675.863,5.387,+0.80%,529
01/31/2023,679,679,666.5,670.476,-10.045,-1.48%,565
01/30/2023,696.5,696.5,673,680.521,-8.778,-1.27%,790
01/27/2023,683.5,692.5,683.5,689.299,5.183,+0.76%,269
01/26/2023,673,690,673,684.116,14.802,+2.21%,2203
01/25/2023,658.5,673.5,649.5,669.314,8.884,+1.35%,2212
01/24/2023,638,667,638,660.43,31.064,+4.94%,1579
01/23/2023,626.5,639,625.5,629.366,4.99,+0.80%,1759
01/20/2023,622.5,627,615,624.376,-2.102,-0.34%,1131
01/19/2023,628,638,624.5,626.478,-21.522,-3.32%,553
01/18/2023,652.5,653.5,641.5,648,-3.065,-0.47%,1077
01/17/2023,658,662.5,649,651.065,-9.387,-1.42%,455
01/16/2023,660,665.5,656,660.452,-1.211,-0.18%,1285
01/13/2023,655,664.5,655,661.663,13.348,+2.06%,776
01/12/2023,653.5,655.5,642.5,648.315,-7.119,-1.09%,555
01/11/2023,637.5,657.5,637.5,655.434,19.807,+3.12%,348
01/10/2023,632,642.5,632,635.627,-0.135,-0.02%,717
01/09/2023,622.5,642.629,615.5,635.762,18.267,+2.96%,1172
01/06/2023,610.5,617.495,606.5,617.495,1.557,+0.25%,251
01/05/2023,625.5,625.5,611,615.938,-7.99,-1.28%,413
