Time,Open,High,Low,Last,Change,%Chg,Volume
02/27/2023,3136,3158,3124,3144,29,+0.93%,663312
02/24/2023,3104,3144,3100,3115,25,+0.81%,426202
02/23/2023,3088,3119.205,3088,3090,3,+0.10%,1857344
02/22/2023,3080,3098.795,3052,3087,-7,-0.23%,374734
02/21/2023,3080,3107,3059,3094,9,+0.29%,947809
02/20/2023,3117,3125,3057,3085,-25,-0.80%,181109
02/17/2023,3119,3145.66,3098,3110,-37,-1.18%,254416
02/16/2023,3156,3165,3113,3147,6,+0.19%,808088
02/15/2023,3106,3160,3069,3141,83,+2.71%,699543
02/14/2023,3043,3071,3020,3058,21,+0.69%,400626
02/13/2023,2990,3037,2983,3037,44,+1.47%,861229
02/10/2023,3071,3079,2968,2993,-94,-3.05%,659308
02/09/2023,3133,3153,3087,3087,-27,-0.87%,795850
02/08/2023,3102,3131,3102,3114,20,+0.65%,409733
02/07/2023,3112,3125,3060,3094,-14,-0.45%,422518
02/06/2023,3101,3117,3077,3108,-6,-0.19%,2792261
02/03/2023,3135,3137.068,3083,3114,-37,-1.17%,440929
02/02/2023,3057,3152,3051.576,3151,133,+4.41%,519125
02/01/2023,3044,3068,3006,3018,-23,-0.76%,1535990
01/31/2023,3075,3078,3030,3041,-34,-1.11%,528602
01/30/2023,3056,3076,3045,3075,-1,-0.03%,336119
01/27/2023,3068,3083,3043.447,3076,10,+0.33%,297289
01/26/2023,3087,3097,3048.996,3066,-2,-0.07%,265646
01/25/2023,3092,3107,3039,3068,-21,-0.68%,385821
01/24/2023,3038,3089,3034,3089,57,+1.88%,471118
01/23/2023,3011,3038,2997,3032,11,+0.36%,1905005
01/20/2023,2983,3022,2965,3021,59,+1.99%,430306
01/19/2023,2966,2987,2958,2962,-16,-0.54%,468470
01/18/2023,2969,3026,2964,2978,-50,-1.65%,625066
01/17/2023,3066,3081,3028,3028,-35,-1.14%,726668
01/16/2023,3039,3063,2999,3063,30,+0.99%,493956
01/13/2023,3044,3070.249,3013,3033,13,+0.43%,728419
01/12/2023,2926,3020,2917,3020,165,+5.78%,1397613
01/11/2023,2856,2904,2852,2855,15,+0.53%,1329787
01/10/2023,2802,2852,2794.972,2840,32,+1.14%,1440467
01/09/2023,2810,2825,2770,2808,6,+0.21%,730798
01/06/2023,2770,2808,2752,2802,44,+1.60%,1992108
01/05/2023,2702,2786,2694.567,2758,56,+2.07%,493776
01/04/2023,2679,2702,2658,2702,26,+0.97%,419935
01/03/2023,2593,2676,2577.648,2676,106,+4.12%,591818
12/30/2022,2618,2618,2570,2570,-38,-1.46%,160370
12/29/2022,2621,2621,2580,2608,-14,-0.53%,280901
12/28/2022,2612,2644,2612,2622,-2,-0.08%,261904
12/23/2022,2628,2657,2624,2624,-8,-0.30%,96084
12/22/2022,2659,2677.852,2630,2632,-27,-1.02%,484183
12/21/2022,2625,2671,2621,2659,45,+1.72%,256888
12/20/2022,2567,2624,2567,2614,14,+0.54%,459100
12/19/2022,2610,2624,2594,2600,-2,-0.08%,288463
12/16/2022,2655,2666,2581,2602,-50,-1.89%,959773
12/15/2022,2643,2689,2643,2652,-23,-0.86%,373787
12/14/2022,2673,2680,2655,2675,5,+0.19%,560561
12/13/2022,2627,2723,2616,2670,53,+2.03%,519347
12/12/2022,2619,2633,2595,2617,-20,-0.76%,354957
12/09/2022,2600,2647,2599,2637,51,+1.97%,560896
12/08/2022,2583,2600,2577.75,2586,2,+0.08%,1464022
12/07/2022,2579,2625,2579,2584,-1,-0.04%,427822
12/06/2022,2593,2600,2565,2585,-17,-0.65%,415150
12/05/2022,2610,2622,2584,2602,-7,-0.27%,248953
12/02/2022,2603,2624,2588,2609,3,+0.12%,306061
12/01/2022,2609,2624,2594,2606,22,+0.85%,387970
11/30/2022,2607,2630,2584,2584,-2,-0.08%,1244337
11/29/2022,2611,2634,2586,2586,-12,-0.46%,405144
11/28/2022,2619,2652,2598,2598,-34,-1.29%,335763
11/25/2022,2611,2635,2588,2632,17,+0.65%,316965
11/24/2022,2613,2631,2607,2615,3,+0.11%,303861
