Time,Open,High,Low,Last,Change,%Chg,Volume
10/20/2022,77.52,78.4,76.84,77.73,-0.04,-0.05%,495239
10/19/2022,78.27,78.6,77.15,77.77,0.08,+0.10%,484155
10/18/2022,76.96,78.86,76.515,77.69,1.11,+1.45%,656062
10/17/2022,75.1,76.98,74.77,76.58,1.51,+2.01%,431528
10/14/2022,75.53,76.04,74.43,75.07,0.84,+1.13%,603079
10/13/2022,72.84,74.5,72.2,74.23,1.13,+1.55%,838123
10/12/2022,72.24,73.34,71.43,73.1,0.95,+1.32%,565814
10/11/2022,71.6,72.38,70.3,72.15,-0.07,-0.10%,783569
10/10/2022,70.63,72.98,70.63,72.22,0.37,+0.51%,731631
10/07/2022,71.88,72.66,71.47,71.85,-0.4,-0.55%,349367
10/06/2022,72.08,72.92,71.61,72.25,0.66,+0.92%,511486
10/05/2022,72.43,72.59,70.64,71.59,-1.16,-1.59%,634985
10/04/2022,71.35,73.02,71.35,72.75,1.99,+2.81%,594116
10/03/2022,69.54,71.12,68.61,70.76,0.93,+1.33%,585526
09/30/2022,69.82,70.51,68.77,69.83,0.74,+1.07%,703932
09/29/2022,71.765,71.82,68.45,69.09,-2.59,-3.61%,1283979
09/28/2022,70.85,71.96,70.26,71.68,-0.065,-0.09%,893178
09/27/2022,73.3,73.65,71.535,71.745,-0.565,-0.78%,660000
09/26/2022,70.78,73.24,70.73,72.31,0.76,+1.06%,719972
09/23/2022,74.22,74.25,71.12,71.55,-2.57,-3.47%,729688
09/22/2022,73.91,75.06,73.61,74.12,-1.08,-1.44%,389051
09/21/2022,74.11,75.3,73.47,75.2,0.39,+0.52%,419277
09/20/2022,75.94,76.84,74.57,74.81,-0.8,-1.06%,662735
09/19/2022,74.49,76.1,73.84,75.61,1.46,+1.97%,408720
09/16/2022,73.83,74.51,72.75,74.15,-0.57,-0.76%,491300
09/15/2022,74.89,75.51,73.86,74.72,0.08,+0.11%,393627
09/14/2022,74.58,75.27,73.89,74.64,-0.11,-0.15%,409814
09/13/2022,75.89,76.78,74.67,74.75,-1,-1.32%,607685
09/12/2022,74.23,75.99,74.23,75.75,2.1,+2.85%,661382
09/09/2022,73.2,74.76,73.06,73.65,0.625,+0.86%,506525
09/08/2022,74.26,74.375,72.27,73.025,-1.175,-1.58%,474597
09/07/2022,72.12,74.36,72.12,74.2,1.36,+1.87%,670413
09/06/2022,72.55,73.98,72.55,72.84,0.14,+0.19%,685436
09/05/2022,71.71,73.13,71.71,72.7,-2.52,-3.35%,770866
09/02/2022,73.75,75.4,72.96,75.22,2.505,+3.44%,577056
09/01/2022,72.84,73.15,72.09,72.715,-0.845,-1.15%,462868
08/31/2022,74.53,75.09,73.27,73.56,-0.34,-0.46%,540064
08/30/2022,73.81,75.25,73.38,73.9,0.61,+0.83%,482307
08/29/2022,72.7,73.74,72.06,73.29,-0.13,-0.18%,540609
08/26/2022,74.7,75.33,72.99,73.42,-0.95,-1.28%,536939
08/25/2022,74.875,75.14,73.79,74.37,-0.04,-0.05%,413950
08/24/2022,73.89,74.65,73.43,74.41,0.01,+0.01%,359448
08/23/2022,72.81,74.75,72.71,74.4,1.39,+1.90%,554756
08/22/2022,75.43,75.62,73.01,73.01,-2.81,-3.71%,1020551
08/19/2022,77.22,77.53,75.6,75.82,-2.15,-2.76%,574933
08/18/2022,77.69,78.59,77.54,77.97,0.49,+0.63%,421754
08/17/2022,79.36,79.6,77.29,77.48,-1.66,-2.10%,374770
08/16/2022,78.32,79.29,78.32,79.14,1,+1.28%,445833
08/15/2022,78.74,78.86,77.36,78.14,-0.28,-0.36%,274642
08/12/2022,78.23,78.85,77.93,78.42,0.57,+0.73%,429185
08/11/2022,78.39,78.39,77.01,77.85,-0.26,-0.33%,400937
08/10/2022,76.955,78.16,76.64,78.11,0.785,+1.02%,404581
08/09/2022,78,78.36,76.93,77.325,-0.585,-0.75%,584422
08/08/2022,77.06,78.1,76.9,77.91,1.55,+2.03%,284165
08/05/2022,75.93,77.23,75.59,76.36,0.215,+0.28%,524210
08/04/2022,77.38,78.1,75.97,76.145,-0.575,-0.75%,1191243
08/03/2022,79.53,79.53,75.46,76.72,-4.37,-5.39%,1515508
08/02/2022,79.41,81.13,78.93,81.09,1.08,+1.35%,690460
08/01/2022,79.89,80.76,79.62,80.01,0.545,+0.69%,432727
07/29/2022,78.86,79.8,78.48,79.465,1.075,+1.37%,437929
07/28/2022,77.28,78.43,77.21,78.39,1.75,+2.28%,449819
07/27/2022,76.46,76.98,76.06,76.64,0.49,+0.64%,289029
07/26/2022,77.61,77.65,75.44,76.15,-1.76,-2.26%,524464
07/25/2022,76.98,78.59,76.5,77.91,0.81,+1.05%,428750
07/22/2022,76.67,77.58,76.32,77.1,0.31,+0.40%,441705
07/21/2022,77.18,78.28,75.94,76.79,-0.74,-0.95%,480891
07/20/2022,77.97,78.58,76.05,77.53,-0.6,-0.77%,668912
07/19/2022,75.42,79.36,75.08,78.13,2.24,+2.95%,799170
07/18/2022,75.33,76.54,74.87,75.89,0.77,+1.03%,451254
07/15/2022,72.51,75.12,72.065,75.12,2.79,+3.86%,736266
07/14/2022,72.86,74.14,71.35,72.33,-0.13,-0.18%,599068
07/13/2022,73.73,73.73,72.01,72.46,-1.96,-2.63%,652045
07/12/2022,73.06,74.42,72.52,74.42,0.41,+0.55%,754639
07/11/2022,73.9,75.3,73.6,74.01,-2.03,-2.67%,423952
07/08/2022,73.94,76.7,73.75,76.04,1.22,+1.63%,871443
07/07/2022,72.69,75.37,72.42,74.82,3.45,+4.83%,763933
07/06/2022,72.23,72.9,71.31,71.37,-0.13,-0.18%,731524
07/05/2022,73.28,73.54,71.23,71.5,-1.29,-1.77%,1107161
07/04/2022,74.48,74.55,72.28,72.79,-0.97,-1.32%,505063
07/01/2022,72.81,74.05,72.11,73.76,0.3,+0.41%,753012
06/30/2022,73.19,73.79,70.58,73.46,-1.06,-1.42%,1049436
06/29/2022,75.02,75.64,73.93,74.52,-1.96,-2.56%,634247
06/28/2022,76.76,77.73,76.32,76.48,0.75,+0.99%,503587
06/27/2022,75.55,77.3,75.21,75.73,0.79,+1.05%,475139
06/24/2022,75.25,75.28,72.58,74.94,0.04,+0.05%,787627
06/23/2022,78,78.42,74.9,74.9,-3.26,-4.17%,722883
06/22/2022,78.11,78.83,77.01,78.16,-1.5,-1.88%,597902
06/21/2022,79.14,80.52,78.92,79.66,0.94,+1.19%,601484
06/20/2022,77.93,78.8,77.2,78.72,1.33,+1.72%,409968
06/17/2022,77.67,78.16,76.355,77.39,0.37,+0.48%,655162
06/16/2022,79.4,79.45,76.53,77.02,-2.52,-3.17%,608041
06/15/2022,78.78,79.89,78.5,79.54,1.93,+2.49%,493993
06/14/2022,78.785,78.785,76.925,77.61,-0.26,-0.33%,629581
06/13/2022,79.46,79.63,77.36,77.87,-2.67,-3.32%,952901
06/10/2022,81.77,82.25,80.2,80.54,-2.12,-2.56%,681783
06/09/2022,83.37,83.465,81.8,82.66,-0.84,-1.01%,560410
06/08/2022,82.71,83.99,82.61,83.5,0.91,+1.10%,376094
06/07/2022,82.87,83.335,81.84,82.59,-0.97,-1.16%,326754
"Downloaded from Barchart.com as of 06-08-2023 03:20pm CDT"
