Time,Open,High,Low,Last,Change,%Chg,Volume
02/10/2023,113.42,114.5,112.5,113.74,0.08,+0.07%,1306908
02/09/2023,113.82,114.44,113.1,113.66,0.36,+0.32%,877598
02/08/2023,113.02,114.32,112.1,113.3,1,+0.89%,1278365
02/07/2023,114,114.54,111.98,112.3,-3.44,-2.97%,1645024
02/06/2023,116.64,116.98,114.3,115.74,-1.38,-1.18%,1402252
02/03/2023,117.34,117.72,115.74,117.12,-0.64,-0.54%,1587465
02/02/2023,115.96,117.96,115.82,117.76,1.72,+1.48%,1394175
02/01/2023,114.84,116.04,114.2,116.04,1.2,+1.04%,1102143
01/31/2023,112.82,115.12,112.5,114.84,-0.68,-0.59%,1357678
01/30/2023,115.68,117.02,114.84,115.52,-1.1,-0.94%,1080203
01/27/2023,117.24,119.52,116.32,116.62,-4.32,-3.57%,1727332
01/26/2023,119.34,121.2,119.08,120.94,0.8,+0.67%,1267450
01/25/2023,121,122.02,120.06,120.14,-0.64,-0.53%,1083764
01/24/2023,119.3,120.78,118,120.78,1.56,+1.31%,1197587
01/23/2023,118.9,119.52,117.88,119.22,0.3,+0.25%,774252
01/20/2023,117.28,118.98,116.92,118.92,2,+1.71%,1172375
01/19/2023,118.22,118.64,116.58,116.92,-1.62,-1.37%,1426479
01/18/2023,116.56,119.68,116.52,118.54,2.22,+1.91%,1307400
01/17/2023,115,116.8,114.92,116.32,1,+0.87%,1076127
01/16/2023,115.74,116.2,115.26,115.32,-1.52,-1.30%,778425
01/13/2023,116.26,117.48,115.78,116.84,0.6,+0.52%,1117245
01/12/2023,114.44,116.42,114.26,116.24,2.34,+2.05%,1576701
01/11/2023,114.1,115.22,112.56,113.9,-1.2,-1.04%,1595437
01/10/2023,117.12,117.16,114.08,115.1,-2.4,-2.04%,1162770
01/09/2023,116.68,117.96,115.34,117.5,0.96,+0.82%,1182537
01/06/2023,115.64,116.54,114.92,116.54,1.34,+1.16%,866816
01/05/2023,115,116.2,114.7,115.2,-0.18,-0.16%,938464
01/04/2023,114.92,115.56,112.52,115.38,0.84,+0.73%,1314341
01/03/2023,113.5,116.3,113.24,114.54,0.68,+0.60%,1101679
01/02/2023,112.22,114.08,111.68,113.86,2.84,+2.56%,667017
12/30/2022,111.68,111.76,110.82,111.02,-1,-0.89%,544002
12/29/2022,111.3,112.02,110.58,112.02,0.4,+0.36%,484868
12/28/2022,113,113.1,111.46,111.62,-1.2,-1.06%,533120
12/27/2022,112.94,113.68,112.3,112.82,1.08,+0.97%,487883
12/23/2022,111.6,112.26,110.94,111.74,-0.1,-0.09%,467239
12/22/2022,113.78,114.12,111.64,111.84,-1.46,-1.29%,802227
12/21/2022,111.16,113.3,110.78,113.3,2.22,+2.00%,821008
12/20/2022,110.02,111.34,108.88,111.08,0.14,+0.13%,663796
12/19/2022,110.24,111.68,110.14,110.94,0.96,+0.87%,857890
12/16/2022,110.7,111.42,109.32,109.98,-0.7,-0.63%,1790375
12/15/2022,112.04,113.56,110.68,110.68,-2.32,-2.05%,1344832
12/14/2022,112.98,114.2,111.64,113,-0.48,-0.42%,1001632
12/13/2022,112.5,114,111.42,113.48,1.38,+1.23%,1378939
12/12/2022,111.3,114.3,111.14,112.1,0.46,+0.41%,1086334
12/09/2022,110.96,111.94,109.64,111.64,1.5,+1.36%,1079199
12/08/2022,108.16,110.82,108.16,110.14,1.74,+1.61%,1067591
12/07/2022,108.84,109.44,107.04,108.4,-2.44,-2.20%,2225561
12/06/2022,109.72,111.7,109.5,110.84,0.52,+0.47%,893253
12/05/2022,111.12,111.3,109.48,110.32,-0.66,-0.59%,883616
12/02/2022,110.24,111.78,110.1,110.98,0.84,+0.76%,1378531
12/01/2022,110,110.22,108.44,110.14,0.94,+0.86%,1173962
11/30/2022,110,110.62,108.32,109.2,0.02,+0.02%,1927508
11/29/2022,108.1,109.18,107.78,109.18,1.82,+1.70%,1317133
11/28/2022,110.4,112.3,107.22,107.36,-6.46,-5.68%,2304090
11/25/2022,113.58,114.46,113.1,113.82,0.56,+0.49%,1413036
11/24/2022,113.6,114.08,112.86,113.26,-0.5,-0.44%,961967
11/23/2022,114.34,114.72,113.54,113.76,-0.32,-0.28%,1510220
11/22/2022,114.54,114.94,113.72,114.08,-0.1,-0.09%,1149229
11/21/2022,114,114.64,113.14,114.18,-0.46,-0.40%,988802
11/18/2022,114.02,114.88,113.1,114.64,1.58,+1.40%,1429100
11/17/2022,114.54,114.72,112.16,113.06,-1.2,-1.05%,1177320
11/16/2022,114.8,115.36,113.38,114.26,-0.12,-0.10%,1374042
11/15/2022,113.22,115,112.68,114.38,1.52,+1.35%,1514922
11/14/2022,112.96,114.02,111.84,112.86,-0.14,-0.12%,1523950
11/11/2022,113.76,114.98,112.44,113,-0.14,-0.12%,1715016
11/10/2022,112.9,115.44,111.76,113.14,-0.16,-0.14%,2151583
11/09/2022,112.92,113.94,112.72,113.3,0.14,+0.12%,1066120
11/08/2022,113.66,113.68,112.32,113.16,-0.82,-0.72%,992991
11/07/2022,113.76,114.82,113.06,113.98,-0.02,-0.02%,836983
11/04/2022,111.96,115.66,111.24,114,2.6,+2.33%,2022807
11/03/2022,111.2,112.42,111,111.4,-0.46,-0.41%,1295005
11/02/2022,112.42,112.6,110.92,111.86,-0.66,-0.59%,1212618
11/01/2022,110.5,112.84,110.46,112.52,2.94,+2.68%,1441027
10/31/2022,109.98,109.98,108.48,109.58,-0.42,-0.38%,1298518
10/28/2022,103,110,102.62,110,3.88,+3.66%,2575108
10/27/2022,106.2,107.24,104.66,106.12,0.22,+0.21%,1535970
10/26/2022,104.36,106.2,104.3,105.9,1.84,+1.77%,1206089
10/25/2022,103.16,104.58,102.22,104.06,1.52,+1.48%,1100398
10/24/2022,101.98,103.78,101.32,102.54,1.62,+1.61%,1208860
10/21/2022,100.5,101.7,99.38,100.92,-0.44,-0.43%,1037825
10/20/2022,100.56,101.9,100.02,101.36,0.48,+0.48%,927612
10/19/2022,101,101.68,99.9,100.88,0.64,+0.64%,1034654
10/18/2022,101.5,101.96,99.52,100.24,1.14,+1.15%,1190815
10/17/2022,96.69,99.88,96.59,99.1,2.51,+2.60%,1039975
10/14/2022,98.72,99.34,96.26,96.59,-0.31,-0.32%,1271175
10/13/2022,93.51,97.43,93.04,96.9,3.65,+3.91%,1620868
10/12/2022,94,94.42,92.48,93.25,-0.68,-0.72%,1189418
10/11/2022,92.71,94.2,92.36,93.93,0.92,+0.99%,1092000
10/10/2022,91.8,93.56,91.58,93.01,0.68,+0.74%,1000887
10/07/2022,92.91,94.26,91.98,92.33,-0.81,-0.87%,783785
10/06/2022,94.23,94.95,92.65,93.14,-0.21,-0.22%,1088404
10/05/2022,94.3,94.96,92.8,93.35,-1.35,-1.43%,1183229
10/04/2022,90.64,95.16,90.36,94.7,5.49,+6.15%,1891490
10/03/2022,87.9,89.77,86.52,89.21,0.32,+0.36%,1057580
09/30/2022,88.13,89.4,87.49,88.89,0.8,+0.91%,1461477
09/29/2022,90.05,90.2,87.13,88.09,-1.2,-1.34%,1370470
09/28/2022,89.1,89.54,86.8,89.29,-0.51,-0.57%,1647149
09/27/2022,92.14,92.53,89.63,89.8,-1.68,-1.84%,1421194
09/26/2022,91.1,93.05,90.82,91.48,-0.5,-0.54%,1317176
09/23/2022,92.77,96.05,91.58,91.98,-0.36,-0.39%,2307800
09/22/2022,91.49,94.08,91.26,92.34,-1.03,-1.10%,1251883
09/21/2022,91,93.43,90.83,93.37,1.4,+1.52%,1271845
09/20/2022,93.86,93.98,91.31,91.97,-1.47,-1.57%,1153704
09/19/2022,91.49,94.02,90.91,93.44,1.7,+1.85%,1079949
09/16/2022,92.65,92.91,91.18,91.74,-3.16,-3.33%,2682261
09/15/2022,95.96,96.59,94.37,94.9,-0.58,-0.61%,1286354
09/14/2022,96.65,97.1,94.42,95.48,-2.02,-2.07%,1212845
09/13/2022,100.24,100.7,97.41,97.5,-2.19,-2.20%,1163779
09/12/2022,96.9,99.94,96.81,99.69,3.69,+3.84%,1294762
09/09/2022,95.65,97.37,95.27,96,-0.28,-0.29%,1386846
09/08/2022,96.84,97.27,94.25,96.28,0.31,+0.32%,1109561
09/07/2022,96.2,96.67,94.73,95.97,-1.12,-1.15%,1348441
09/06/2022,96.34,97.99,96.34,97.09,0.23,+0.24%,674004
09/05/2022,96.6,97.27,95.71,96.86,-2.1,-2.12%,851977
09/02/2022,95.83,99.02,95.38,98.96,3.99,+4.20%,1401394
09/01/2022,96.96,97.04,94.24,94.97,-2.92,-2.98%,1509420
08/31/2022,99.8,100.22,97.84,97.89,-2.73,-2.71%,2184403
08/30/2022,100.54,101.96,100.2,100.62,0.24,+0.24%,856658
08/29/2022,100.56,100.84,99.3,100.38,-1.54,-1.51%,1033329
08/26/2022,104.5,104.7,101.66,101.92,-1.98,-1.91%,965662
08/25/2022,104.2,104.88,103.52,103.9,0.58,+0.56%,907829
08/24/2022,102.5,103.44,102.16,103.32,0.44,+0.43%,651827
08/23/2022,102.5,104.82,102.2,102.88,-0.36,-0.35%,844716
08/22/2022,105.74,105.74,102.66,103.24,-3,-2.82%,1072687
08/19/2022,107.6,108.18,106.18,106.24,-2.42,-2.23%,1151233
08/18/2022,108.18,109.24,107.78,108.66,0.52,+0.48%,552083
08/17/2022,110.28,110.44,108,108.14,-2.4,-2.17%,904391
08/16/2022,109,111.04,108.96,110.54,1.74,+1.60%,987145
08/15/2022,108.8,108.9,107.92,108.8,0.38,+0.35%,484039
08/12/2022,108.3,108.78,107.72,108.42,0.58,+0.54%,882675
08/11/2022,107.62,108.44,107.08,107.84,0.32,+0.30%,931445
08/10/2022,106,107.84,105.66,107.52,1.08,+1.01%,811908
08/09/2022,106,107.2,105.64,106.44,0.38,+0.36%,974369
08/08/2022,106.56,107.08,105.52,106.06,1.28,+1.22%,917875
08/05/2022,104.1,106.14,103.88,104.78,0.94,+0.91%,1260729
08/04/2022,104.3,104.76,103.1,103.84,-0.26,-0.25%,979524
08/03/2022,102.72,104.48,102.26,104.1,1.36,+1.32%,1087101
08/02/2022,102.02,103.82,101.88,102.74,0.26,+0.25%,1133133
08/01/2022,104.36,105.54,102.48,102.48,-2.4,-2.29%,1329491
07/29/2022,103.8,105.1,102.9,104.88,1.84,+1.79%,1996514
07/28/2022,102.4,103.6,99.17,103.04,-3.12,-2.94%,2494314
07/27/2022,104.9,106.48,104.48,106.16,1.16,+1.10%,1240271
07/26/2022,105.4,106.58,104.82,105,-0.84,-0.79%,1044984
07/25/2022,105.5,106.22,104.22,105.84,0.26,+0.25%,1094475
07/22/2022,104.12,107.34,104.1,105.58,1.02,+0.98%,1246437
07/21/2022,104.58,106.28,103.9,104.56,-0.1,-0.10%,1062087
07/20/2022,106.36,106.82,103.62,104.66,-1.18,-1.11%,1268358
07/19/2022,103,106.98,102.66,105.84,1.5,+1.44%,1459080
07/18/2022,104.52,105.8,103.28,104.34,0.62,+0.60%,1223845
07/15/2022,99.82,104.24,99.37,103.72,4.1,+4.12%,1592969
07/14/2022,100.42,101.92,99.08,99.62,-1.66,-1.64%,1366669
07/13/2022,101.82,101.9,99.06,101.28,0.82,+0.82%,1815220
07/12/2022,95.51,101,95.14,100.46,3.75,+3.88%,1877059
07/11/2022,94.7,97.62,94,96.71,0.67,+0.70%,1476125
07/08/2022,94.78,96.35,94.4,96.04,1.36,+1.44%,1123979
07/07/2022,94.45,95.09,93.71,94.68,2.02,+2.18%,1241483
07/06/2022,90.57,93.23,90.43,92.66,3.24,+3.62%,1456486
07/05/2022,93.8,94.22,88.91,89.42,-3.98,-4.26%,1843100
07/04/2022,96.19,96.62,93.39,93.4,-1.84,-1.93%,1083441
07/01/2022,92.09,96.93,91.55,95.24,2.79,+3.02%,1766197
06/30/2022,90.7,92.6,90.16,92.45,0.24,+0.26%,1882752
06/29/2022,93.22,94.08,92.21,92.21,-2.73,-2.88%,1035851
06/28/2022,94.11,96.56,94.11,94.94,1.73,+1.86%,1499340
06/27/2022,93.22,94.71,92.85,93.21,0.71,+0.77%,1306107
06/24/2022,91.68,93.22,90.75,92.5,1.58,+1.74%,1559937
06/23/2022,92.6,92.81,90.37,90.92,-2.04,-2.19%,1426504
06/22/2022,94.34,94.44,92.13,92.96,-3.12,-3.25%,1731167
06/21/2022,98,99,95.77,96.08,-0.9,-0.93%,1209722
06/20/2022,94.9,97.43,93.69,96.98,2.86,+3.04%,1307745
06/17/2022,93.88,96.99,93.42,94.12,1.12,+1.20%,3428873
06/16/2022,96.55,96.68,93,93,-3.45,-3.58%,1555135
06/15/2022,98.2,98.67,96.31,96.45,0.09,+0.09%,1656474
06/14/2022,98.61,99.21,95.4,96.36,-1.16,-1.19%,1375979
06/13/2022,100.1,101.84,97.09,97.52,-4.48,-4.39%,1652277
06/10/2022,104.6,105.06,101.86,102,-3.4,-3.23%,1822090
06/09/2022,107.8,108.1,105.08,105.4,-2.92,-2.70%,1332156
06/08/2022,111.02,111.52,107.96,108.32,-1.94,-1.76%,1083841
06/07/2022,110.52,111.36,109.94,110.26,-1.08,-0.97%,846279
"Downloaded from Barchart.com as of 06-08-2023 04:59pm CDT"
