Time,Open,High,Low,Last,Change,%Chg,Volume
04/13/2023,92.92,93.14,91.9,92.23,-0.875,-0.94%,91153
04/12/2023,94.03,95.05,91.762,93.105,-1.23,-1.30%,316226
04/11/2023,96.065,96.065,92.7,94.335,2.21,+2.40%,1109475
04/06/2023,91.55,92.749,90.675,92.125,-0.105,-0.11%,86172
04/05/2023,94.375,94.47,91.409,92.23,-4.135,-4.29%,132258
04/04/2023,97.015,97.154,95.74,96.365,0.61,+0.64%,86309
04/03/2023,96.79,96.79,94.84,95.755,-0.76,-0.79%,113868
03/31/2023,96.095,97.94,95.271,96.515,-1.79,-1.82%,77900
03/30/2023,97.18,99.526,97.18,98.305,2.645,+2.77%,95023
03/29/2023,96.076,96.882,94.882,95.66,1.61,+1.71%,97974
03/28/2023,96.83,96.89,92.873,94.05,-2.295,-2.38%,123539
03/27/2023,98.26,98.891,95.425,96.345,-1.925,-1.96%,146940
03/24/2023,99.3,99.435,96.741,98.27,-2.595,-2.57%,121380
03/23/2023,97.58,102.41,97.58,100.865,3.87,+3.99%,1531719
03/22/2023,95.57,101.689,95.57,96.995,2.105,+2.22%,303759
03/21/2023,97.52,99.455,93.653,94.89,-0.015,-0.02%,380657
03/20/2023,97.402,97.84,92.901,94.905,-1.77,-1.83%,349309
03/17/2023,96.6,98.69,95.941,96.675,1.07,+1.12%,1414665
03/16/2023,89.954,96.59,89.079,95.605,8.125,+9.29%,444020
03/15/2023,85.4,89.88,85.4,87.48,0.105,+0.12%,272630
03/14/2023,82.8,88.222,82.8,87.375,4.335,+5.22%,231341
03/13/2023,81.08,83.794,78.561,83.04,-1.545,-1.83%,149764
03/10/2023,83.9,85.413,81.779,84.585,-1.855,-2.15%,180438
03/09/2023,85.37,87.81,84.232,86.44,0.925,+1.08%,619360
03/08/2023,82.11,85.765,82.11,85.515,2.73,+3.30%,537265
03/07/2023,81.16,84.809,80.72,82.785,-0.38,-0.46%,167021
03/06/2023,82.13,83.29,81.21,83.165,2.755,+3.43%,268283
03/03/2023,81.6,81.6,79.44,80.41,2.675,+3.44%,59232
03/02/2023,78.195,79.799,76.66,77.735,-0.64,-0.82%,491655
03/01/2023,78.615,80.276,78.008,78.375,0.095,+0.12%,127250
02/28/2023,78.96,80.069,77.45,78.28,-1.58,-1.98%,102410
02/27/2023,79.64,80.079,78.822,79.86,2.06,+2.65%,148768
02/24/2023,79.02,79.02,76.979,77.8,-1.67,-2.10%,128416
02/23/2023,79.68,81.749,77.989,79.47,3.095,+4.05%,404047
02/22/2023,76.77,78.075,75.95,76.375,-1.18,-1.52%,710939
02/21/2023,78.5,78.5,76.565,77.555,-0.845,-1.08%,347369
02/20/2023,78.4,78.4,78.4,78.4,0.78,+1.00%,0
02/17/2023,79.42,79.56,77.451,77.62,-4.545,-5.53%,81941
02/16/2023,83.56,83.56,81.37,82.165,-1.515,-1.81%,91153
02/15/2023,85.105,85.849,83.361,83.68,-1.4,-1.65%,71584
02/14/2023,83.13,86.05,81.825,85.08,3.545,+4.35%,764589
02/13/2023,81.48,84.148,81.028,81.535,-0.04,-0.05%,2714945
02/10/2023,81.78,82.695,80.485,81.575,-4.045,-4.72%,220314
02/09/2023,84.69,86.668,84.381,85.62,-0.26,-0.30%,910061
02/08/2023,85.91,87.97,84.874,85.88,1.955,+2.33%,471852
02/07/2023,83.68,85.776,82.588,83.925,-1.095,-1.29%,123235
02/06/2023,85.14,86.266,83.259,85.02,-3.705,-4.18%,152867
02/03/2023,86.226,88.765,85.97,88.725,0.865,+0.98%,164435
02/02/2023,84.469,88.915,83.41,87.86,6.78,+8.36%,430104
02/01/2023,77.75,83.005,75.15,81.08,6.67,+8.96%,1216950
01/31/2023,72.17,74.935,72.051,74.41,1.235,+1.69%,2926283
01/30/2023,74.82,74.82,72.489,73.175,-1.36,-1.82%,118704
01/27/2023,73.645,76.72,73.52,74.535,-0.875,-1.16%,206135
01/26/2023,76.01,77.048,74.3,75.41,2.98,+4.11%,118016
01/25/2023,73.27,74.47,72.102,72.43,-2.485,-3.32%,154513
01/24/2023,73.742,76.53,73.436,74.915,-0.39,-0.52%,614972
01/23/2023,72.07,76.125,71.53,75.305,6.92,+10.12%,199297
01/20/2023,67.71,69.465,67.495,68.385,-0.475,-0.69%,591110
01/19/2023,70.53,70.53,67.278,68.86,-2.18,-3.07%,560245
01/18/2023,71.96,72.77,70.505,71.04,-0.41,-0.57%,126169
01/17/2023,71,72.65,70.66,71.45,0.36,+0.51%,137301
01/16/2023,71.09,71.09,71.09,71.09,0.21,+0.30%,0
01/13/2023,69.87,70.942,69.351,70.88,2.23,+3.25%,125570
01/12/2023,69.2,71.625,67.22,68.65,0.535,+0.79%,146759
01/11/2023,68.56,68.56,67.258,68.115,1.505,+2.26%,117433
01/10/2023,67.18,68.05,66.61,66.61,-1.545,-2.27%,521234
01/09/2023,64.75,69.309,64.75,68.155,6.21,+10.03%,156106
01/06/2023,63.01,63.471,60.06,61.945,-1.905,-2.98%,232281
01/05/2023,63.808,63.97,62.83,63.85,0.145,+0.23%,81686
01/04/2023,64.02,65.74,63.368,63.705,-1.125,-1.74%,314235
01/03/2023,66.326,66.77,63.758,64.83,0.695,+1.08%,131294
12/30/2022,63.685,64.392,63.369,64.135,-0.03,-0.05%,60025
12/29/2022,63.635,65.061,63.091,64.165,1.165,+1.85%,48045
12/28/2022,62.46,63.5,61.975,63,-0.515,-0.81%,53622
12/23/2022,63.03,64.65,62.811,63.515,0.79,+1.26%,98707
12/22/2022,67.68,67.68,62.288,62.725,-3.955,-5.93%,960566
12/21/2022,65.4,67.815,65.258,66.68,1.135,+1.73%,86141
12/20/2022,63.755,66.048,63.543,65.545,0.76,+1.17%,145101
12/19/2022,65.41,65.49,63.73,64.785,-0.445,-0.68%,93339
12/16/2022,66.53,67.11,64.811,65.23,-1.59,-2.38%,339758
12/15/2022,67.63,68.93,66.161,66.82,-4.47,-6.27%,827391
12/14/2022,71.005,72,69.175,71.29,-1.055,-1.46%,145497
12/13/2022,73.82,75.18,70.67,72.345,3.685,+5.37%,310702
12/12/2022,68.555,70.22,67.607,68.66,-0.665,-0.96%,99944
12/09/2022,70.47,70.66,68.76,69.325,-1.79,-2.52%,1271844
